Date, Zonal COMED price, System load forecast, Zonal COMED load foecast,temperature
2015/6/23 5:00,16.904123,85938,9846,73.630394
2015/6/23 6:00,21.367766,91857,10406,75.2504
2015/6/23 7:00,24.917997,99172,11623,77.9504
2015/6/23 8:00,27.547717,106273,12805,80.920395
2015/6/23 9:00,31.061187,113023,13782,83.98039
2015/6/23 10:00,34.791752,119711,14482,86.7704
2015/6/23 11:00,35.926008,125559,14868,89.2904
2015/6/23 12:00,42.121125,130291,15420,91.1804
2015/6/23 13:00,42.727195,134150,16020,92.2604
2015/6/23 14:00,48.975717,136536,16695,89.7404
2015/6/23 15:00,67.950872,137828,17384,89.4704
2015/6/23 16:00,84.397812,138038,17692,89.2004
2015/6/23 17:00,52.583207,136488,17675,85.150406
2015/6/23 18:00,41.514697,133111,17566,80.6504
2015/6/23 19:00,36.440706,128265,17111,78.0404
2015/6/23 20:00,35.402076,124683,16707,76.6004
2015/6/23 21:00,32.759426,121008,16522,75.7904
2015/6/23 22:00,28.630679,112177,15960,75.2504
2015/6/23 23:00,23.666756,102193,14737,74.6204
2015/6/24 0:00,19.81373,91303,12735,73.9004
2015/6/24 1:00,18.71012,85349,11900,72.3704
2015/6/24 2:00,15.755571,81204,11186,71.1104
2015/6/24 3:00,12.171396,78660,10670,69.670395
2015/6/24 4:00,11.665746,78301,10387,68.0504
2015/6/24 5:00,13.682347,81022,10420,66.7904
2015/6/24 6:00,17.99558,86250,10562,66.9704
2015/6/24 7:00,20.911091,92361,11526,68.5004
2015/6/24 8:00,22.716973,97867,12521,70.6604
2015/6/24 9:00,25.389634,103100,12914,73.2704
2015/6/24 10:00,27.257553,108219,13334,75.880394
2015/6/24 11:00,30.268039,112605,14091,78.310394
2015/6/24 12:00,32.794092,116312,14353,80.2004
2015/6/24 13:00,34.057869,119803,14579,81.460396
2015/6/24 14:00,35.875064,122527,14942,81.5504
2015/6/24 15:00,44.919969,124652,15110,82.0004
2015/6/24 16:00,50.325577,125854,15243,82.0004
2015/6/24 17:00,41.722026,125022,15238,81.460396
2015/6/24 18:00,33.563148,121772,15006,79.9304
2015/6/24 19:00,30.920729,117277,14441,77.23039
2015/6/24 20:00,29.365744,114189,13973,73.810394
2015/6/24 21:00,27.772876,111038,13725,71.0204
2015/6/24 22:00,22.135022,103122,13224,68.9504
2015/6/24 23:00,20.135622,93785,12158,67.6904
2015/6/25 0:00,20.07416,83185,11212,66.4304
2015/6/25 1:00,18.875152,78250,10216,65.530396
2015/6/25 2:00,14.842101,75089,9653,64.630394
2015/6/25 3:00,11.242358,73328,9285,64.0904
2015/6/25 4:00,14.08498,73487,9119,63.6404
2015/6/25 5:00,17.318377,76666,9236,63.1004
2015/6/25 6:00,18.773302,82635,9695,64.810394
2015/6/25 7:00,20.852672,88904,10427,70.48039
2015/6/25 8:00,22.274362,94259,11437,74.4404
2015/6/25 9:00,23.832525,98934,12258,77.0504
2015/6/25 10:00,26.238072,103446,12408,78.9404
2015/6/25 11:00,30.068437,107294,12987,80.6504
2015/6/25 12:00,29.743278,110276,13548,81.73039
2015/6/25 13:00,29.641611,113012,13987,82.3604
2015/6/25 14:00,33.231548,114850,14443,81.640396
2015/6/25 15:00,38.919657,116161,14727,80.560394
2015/6/25 16:00,39.680563,116840,14910,79.5704
2015/6/25 17:00,32.331923,116085,14824,78.2204
2015/6/25 18:00,27.818021,113453,14500,76.2404
2015/6/25 19:00,27.212181,109862,13910,72.640396
2015/6/25 20:00,26.182019,107391,13551,69.9404
2015/6/25 21:00,24.738568,105129,13467,69.0404
2015/6/25 22:00,21.359788,97894,13122,69.2204
2015/6/25 23:00,19.348027,89310,12174,68.7704
2015/6/26 0:00,20.973181,81355,10988,67.960396
2015/6/26 1:00,20.257481,76586,10224,66.7004
2015/6/26 2:00,17.4845,73569,9700,66.3404
2015/6/26 3:00,16.039678,71914,9439,66.2504
2015/6/26 4:00,17.988673,72109,9374,65.8004
2015/6/26 5:00,19.462893,75195,9496,65.6204
2015/6/26 6:00,20.414386,80729,10053,66.3404
2015/6/26 7:00,22.409617,86810,11018,67.420395
2015/6/26 8:00,24.127442,91782,11969,69.0404
2015/6/26 9:00,25.793246,95925,12586,72.0104
2015/6/26 10:00,30.333303,99781,13036,74.8004
2015/6/26 11:00,30.666628,102740,13676,77.7704
2015/6/26 12:00,30.416298,104915,13982,79.6604
2015/6/26 13:00,33.242799,106881,14233,79.8404
2015/6/26 14:00,33.4851,108047,14438,77.4104
2015/6/26 15:00,33.780544,108599,14590,77.7704
2015/6/26 16:00,33.410774,108720,14668,78.310394
2015/6/26 17:00,30.337847,107604,14526,77.8604
2015/6/26 18:00,29.279311,104746,14091,76.6904
2015/6/26 19:00,26.841227,101281,13569,75.0704
2015/6/26 20:00,25.876929,98857,13298,73.0904
2015/6/26 21:00,25.819455,97393,13230,71.4704
2015/6/26 22:00,23.24561,91920,12889,70.390396
2015/6/26 23:00,21.963646,84562,11936,68.9504
2015/6/27 0:00,19.308604,77789,10602,68.140396
2015/6/27 1:00,15.380716,73257,9780,67.060394
2015/6/27 2:00,12.930346,70327,9252,66.3404
2015/6/27 3:00,10.322745,68480,8949,65.890396
2015/6/27 4:00,10.043712,67744,8797,65.710396
2015/6/27 5:00,10.038799,68226,8912,65.890396
2015/6/27 6:00,10.977356,69316,9289,66.4304
2015/6/27 7:00,14.362118,72845,10065,67.060394
2015/6/27 8:00,20.395773,78114,10913,68.0504
2015/6/27 9:00,21.765126,82689,11442,68.5904
2015/6/27 10:00,23.935711,86081,11800,67.1504
2015/6/27 11:00,25.04892,87995,12188,64.5404
2015/6/27 12:00,24.713027,88893,12405,64.1804
2015/6/27 13:00,24.321406,89180,12543,64.1804
2015/6/27 14:00,23.83532,89326,12647,64.0904
2015/6/27 15:00,24.248052,89569,12673,63.3704
2015/6/27 16:00,24.310598,89984,12597,62.7404
2015/6/27 17:00,24.394267,89975,12471,62.470398
2015/6/27 18:00,24.215589,89085,12225,62.380394
2015/6/27 19:00,23.39949,87560,11963,62.020397
2015/6/27 20:00,23.223618,86661,11692,61.8404
2015/6/27 21:00,23.263364,86573,11733,62.2004
2015/6/27 22:00,21.649788,82791,11616,63.1004
2015/6/27 23:00,17.739755,77147,10904,63.3704
2015/6/28 0:00,16.643868,72135,9466,63.460396
2015/6/28 1:00,15.286226,68257,8890,63.6404
2015/6/28 2:00,13.023439,65699,8553,65.3504
2015/6/28 3:00,9.359754,64131,8336,65.6204
2015/6/28 4:00,8.132413,63459,8223,65.4404
2015/6/28 5:00,5.105125,63516,8204,65.530396
2015/6/28 6:00,4.16374,63799,8204,65.710396
2015/6/28 7:00,11.245311,66516,8285,66.880394
2015/6/28 8:00,16.590656,71503,8895,68.5004
2015/6/28 9:00,21.501802,76268,9630,69.4904
2015/6/28 10:00,23.238484,79940,10071,69.7604
2015/6/28 11:00,24.334852,82827,10425,72.3704
2015/6/28 12:00,25.075503,85119,10641,75.1604
2015/6/28 13:00,26.306736,86768,10746,76.780396
2015/6/28 14:00,26.329873,88089,10814,75.2504
2015/6/28 15:00,26.351615,89340,10925,73.9004
2015/6/28 16:00,26.067721,90662,11046,73.9904
2015/6/28 17:00,26.218586,91564,11128,73.630394
2015/6/28 18:00,26.158617,91191,11077,73.0004
2015/6/28 19:00,26.039692,90085,10885,71.6504
2015/6/28 20:00,26.09163,89499,10685,70.1204
2015/6/28 21:00,26.47171,89116,10756,69.0404
2015/6/28 22:00,22.842601,84394,10725,67.780396
2015/6/28 23:00,18.715112,78217,10126,66.0704
2015/6/29 0:00,15.462272,72425,9333,64.3604
2015/6/29 1:00,14.190459,68814,8738,62.9204
2015/6/29 2:00,11.287535,66736,8240,62.9204
2015/6/29 3:00,8.399417,65877,7998,62.2004
2015/6/29 4:00,13.541176,66660,7840,61.210396
2015/6/29 5:00,14.765497,70048,7709,60.1304
2015/6/29 6:00,21.075401,75650,7574,61.3904
2015/6/29 7:00,23.825039,81930,7604,64.0904
2015/6/29 8:00,24.348487,87079,8160,66.4304
2015/6/29 9:00,25.121925,91136,8784,69.130394
2015/6/29 10:00,26.922983,94960,9371,71.0204
2015/6/29 11:00,28.106248,97832,9873,72.640396
2015/6/29 12:00,30.145651,100048,10258,73.3604
2015/6/29 13:00,31.237411,102221,10526,74.170395
2015/6/29 14:00,32.130115,103653,10723,73.9904
2015/6/29 15:00,33.194622,104952,10911,74.98039
2015/6/29 16:00,33.375201,105878,11080,75.7004
2015/6/29 17:00,32.497624,105929,11141,75.880394
2015/6/29 18:00,32.147668,104243,11132,75.2504
2015/6/29 19:00,30.69933,101720,11028,72.8204
2015/6/29 20:00,29.09849,100037,10948,70.210396
2015/6/29 21:00,28.864683,98473,11150,68.23039
2015/6/29 22:00,24.083493,91949,11114,66.5204
2015/6/29 23:00,22.512633,83902,10497,65.2604
2015/6/30 0:00,21.088554,76798,9498,64.3604
2015/6/30 1:00,20.656993,72629,9138,63.730396
2015/6/30 2:00,19.366873,70089,8761,63.5504
2015/6/30 3:00,17.76878,68778,8529,63.1004
2015/6/30 4:00,18.396512,69331,8562,63.0104
2015/6/30 5:00,20.846854,72814,8730,63.3704
2015/6/30 6:00,22.819167,78672,9409,65.710396
2015/6/30 7:00,24.286834,85271,10289,70.390396
2015/6/30 8:00,26.349161,90653,11109,73.9004
2015/6/30 9:00,28.671022,95289,11722,76.3304
2015/6/30 10:00,32.353244,99945,12201,78.2204
2015/6/30 11:00,35.531056,103716,12674,80.2004
2015/6/30 12:00,38.37971,106946,12888,81.460396
2015/6/30 13:00,37.731606,109883,12950,82.3604
2015/6/30 14:00,39.304845,111905,13039,81.9104
2015/6/30 15:00,42.953883,113341,13014,82.0904
2015/6/30 16:00,44.464781,114247,12948,78.130394
2015/6/30 17:00,39.401674,114059,12836,78.9404
2015/6/30 18:00,35.455289,111819,12626,77.23039
2015/6/30 19:00,35.76867,108529,12328,75.880394
2015/6/30 20:00,35.052482,106298,12118,74.170395
2015/6/30 21:00,34.124219,104282,12166,73.4504
2015/6/30 22:00,26.15898,97380,11908,72.8204
2015/6/30 23:00,23.706248,88808,11036,72.1004
2015/7/1 0:00,21.413449,80308,10221,71.2904
2015/7/1 1:00,20.249699,75694,9887,70.5704
2015/7/1 2:00,18.475562,72781,9251,71.7404
2015/7/1 3:00,16.861966,71249,8936,71.560394
2015/7/1 4:00,17.020262,71619,8809,71.0204
2015/7/1 5:00,20.229244,74945,8931,70.390396
2015/7/1 6:00,20.746324,80863,9370,70.390396
2015/7/1 7:00,22.749781,87359,10145,71.920395
2015/7/1 8:00,23.851714,92507,11091,73.1804
2015/7/1 9:00,25.897551,96892,11840,75.0704
2015/7/1 10:00,28.244768,101248,12387,77.140396
2015/7/1 11:00,29.141811,104831,12874,79.210396
2015/7/1 12:00,29.50988,107727,13116,80.2004
2015/7/1 13:00,32.345117,110493,13293,81.3704
2015/7/1 14:00,36.708154,112494,13481,82.0004
2015/7/1 15:00,40.657898,113839,13550,82.0004
2015/7/1 16:00,42.875774,114678,13720,82.0904
2015/7/1 17:00,36.347299,114326,13787,81.9104
2015/7/1 18:00,29.489455,111921,13610,80.7404
2015/7/1 19:00,28.733952,108684,13257,78.0404
2015/7/1 20:00,28.54482,106233,12914,74.98039
2015/7/1 21:00,29.356255,104384,12703,72.9104
2015/7/1 22:00,23.341941,97501,12513,71.1104
2015/7/1 23:00,22.425293,88931,11571,69.7604
2015/7/2 0:00,20.45498,80081,9936,68.23039
2015/7/2 1:00,18.690355,75411,9281,67.2404
2015/7/2 2:00,16.687511,72485,8852,66.9704
2015/7/2 3:00,15.074548,70909,8573,66.1604
2015/7/2 4:00,15.530353,71181,8474,64.9004
2015/7/2 5:00,19.290906,74322,8609,64.0004
2015/7/2 6:00,20.578986,79863,8833,65.98039
2015/7/2 7:00,21.762496,85999,9516,70.210396
2015/7/2 8:00,23.252204,91085,10308,73.1804
2015/7/2 9:00,24.753373,95255,10872,75.7904
2015/7/2 10:00,26.979308,99172,11327,75.880394
2015/7/2 11:00,28.018424,102262,11687,75.7004
2015/7/2 12:00,28.807389,104698,11865,72.0104
2015/7/2 13:00,29.038271,107020,11971,71.560394
2015/7/2 14:00,29.540777,108447,12106,73.5404
2015/7/2 15:00,29.533032,109345,12105,73.9904
2015/7/2 16:00,29.508082,109724,12045,74.710396
2015/7/2 17:00,29.363259,108995,11948,74.170395
2015/7/2 18:00,29.001553,106595,11730,73.1804
2015/7/2 19:00,27.0265,103499,11415,71.920395
2015/7/2 20:00,26.60094,101343,11250,70.48039
2015/7/2 21:00,25.062093,99759,11325,69.130394
2015/7/2 22:00,22.277013,93371,11152,67.5104
2015/7/2 23:00,21.051097,85303,10402,66.7904
2015/7/3 0:00,18.242617,78498,9379,65.98039
2015/7/3 1:00,15.442008,73943,8794,65.4404
2015/7/3 2:00,12.011517,71136,8406,63.3704
2015/7/3 3:00,10.132251,69681,8139,62.9204
2015/7/3 4:00,10.337197,69983,8118,62.6504
2015/7/3 5:00,12.585573,73017,8284,62.6504
2015/7/3 6:00,13.834958,78245,8555,63.3704
2015/7/3 7:00,16.295444,84143,9251,65.4404
2015/7/3 8:00,19.808248,89129,10048,68.140396
2015/7/3 9:00,22.600867,93378,10620,71.7404
2015/7/3 10:00,23.653991,97319,11043,74.710396
2015/7/3 11:00,24.346576,100358,11385,76.780396
2015/7/3 12:00,24.978053,102830,11577,78.9404
2015/7/3 13:00,25.136821,105026,11689,80.2904
2015/7/3 14:00,25.398704,106532,11808,79.1204
2015/7/3 15:00,25.473829,107518,11907,79.5704
2015/7/3 16:00,25.899005,107936,11928,78.7604
2015/7/3 17:00,25.606213,107143,11884,77.3204
2015/7/3 18:00,25.383156,104305,11718,75.7004
2015/7/3 19:00,24.508246,100752,11379,73.810394
2015/7/3 20:00,24.06,98053,11104,72.1904
2015/7/3 21:00,23.984416,96675,11184,70.8404
2015/7/3 22:00,21.899774,91432,11032,69.8504
2015/7/3 23:00,18.921423,84181,10237,69.0404
2015/7/4 0:00,16.848909,76598,9152,68.23039
2015/7/4 1:00,11.808847,72091,8483,67.780396
2015/7/4 2:00,9.578496,69193,8170,67.6904
2015/7/4 3:00,9.003502,67392,8041,66.7004
2015/7/4 4:00,8.136987,66725,7950,66.2504
2015/7/4 5:00,8.184025,67149,7928,65.890396
2015/7/4 6:00,7.483295,67884,7889,66.880394
2015/7/4 7:00,10.374742,71449,8094,68.6804
2015/7/4 8:00,18.997587,77143,8488,71.2004
2015/7/4 9:00,22.561694,82594,9072,72.3704
2015/7/4 10:00,23.735285,86999,9578,73.630394
2015/7/4 11:00,25.062058,90137,10080,75.4304
2015/7/4 12:00,25.208926,92425,10475,75.7904
2015/7/4 13:00,25.62127,94043,10827,76.2404
2015/7/4 14:00,26.616021,95245,11054,71.380394
2015/7/4 15:00,26.981156,96452,11186,73.2704
2015/7/4 16:00,26.733523,97499,11237,73.4504
2015/7/4 17:00,26.782746,97879,11227,73.2704
2015/7/4 18:00,26.350138,96687,11103,72.73039
2015/7/4 19:00,25.810432,94450,10971,71.7404
2015/7/4 20:00,24.956118,92538,10897,71.2904
2015/7/4 21:00,24.583698,92083,10991,70.390396
2015/7/4 22:00,22.364985,87963,10888,70.3004
2015/7/4 23:00,19.841402,81720,10416,69.670395
2015/7/5 0:00,18.323773,74207,9401,69.0404
2015/7/5 1:00,12.896387,69877,8615,68.5904
2015/7/5 2:00,11.785188,67012,8309,66.1604
2015/7/5 3:00,7.922309,65176,7956,66.0704
2015/7/5 4:00,8.431648,64273,7752,64.9904
2015/7/5 5:00,7.765286,64070,7710,64.0004
2015/7/5 6:00,7.311538,63800,7484,65.2604
2015/7/5 7:00,11.30185,66703,7567,68.4104
2015/7/5 8:00,19.12161,72553,7974,71.2904
2015/7/5 9:00,22.514392,78615,8566,74.170395
2015/7/5 10:00,23.955678,83860,9294,76.8704
2015/7/5 11:00,26.713079,88464,9850,78.8504
2015/7/5 12:00,28.14358,92478,10373,81.0104
2015/7/5 13:00,29.275904,95642,10850,82.4504
2015/7/5 14:00,30.539211,98195,11148,80.1104
2015/7/5 15:00,34.102001,100731,11389,81.73039
2015/7/5 16:00,34.97463,103000,11598,82.0904
2015/7/5 17:00,36.957824,104333,11777,81.640396
2015/7/5 18:00,32.497599,103671,11765,80.6504
2015/7/5 19:00,30.360139,101681,11528,79.030396
2015/7/5 20:00,30.021873,100007,11152,76.420395
2015/7/5 21:00,29.248279,99062,11193,74.3504
2015/7/5 22:00,24.841297,93929,11139,72.8204
2015/7/5 23:00,23.177985,86758,10534,71.4704
2015/7/6 0:00,19.979867,79630,9746,70.3004
2015/7/6 1:00,17.86712,75130,9223,69.670395
2015/7/6 2:00,17.500404,72448,8678,68.8604
2015/7/6 3:00,16.43263,71058,8372,68.5904
2015/7/6 4:00,16.817067,71535,8039,68.0504
2015/7/6 5:00,18.500213,74641,8034,67.6904
2015/7/6 6:00,21.711802,79998,7917,68.3204
2015/7/6 7:00,22.703323,86479,7897,69.7604
2015/7/6 8:00,24.606397,92684,8371,71.2004
2015/7/6 9:00,27.374559,98342,9101,73.0004
2015/7/6 10:00,29.109923,103986,10144,73.9904
2015/7/6 11:00,33.147482,108713,10985,76.780396
2015/7/6 12:00,37.38697,112723,11903,77.8604
2015/7/6 13:00,38.502397,116355,12460,78.7604
2015/7/6 14:00,41.052441,118772,13102,82.7204
2015/7/6 15:00,45.742796,120775,13508,82.810394
2015/7/6 16:00,48.74615,121933,13833,83.8004
2015/7/6 17:00,47.011015,122010,14028,81.280396
2015/7/6 18:00,37.977483,119816,14009,79.48039
2015/7/6 19:00,31.868594,116396,13806,77.3204
2015/7/6 20:00,32.738382,113368,13463,75.0704
2015/7/6 21:00,30.965354,110896,13390,74.3504
2015/7/6 22:00,25.018718,103525,13176,73.810394
2015/7/6 23:00,23.695643,94305,12363,73.3604
2015/7/7 0:00,22.218212,87152,11045,72.9104
2015/7/7 1:00,19.584374,81810,10292,72.5504
2015/7/7 2:00,17.730586,78397,9750,73.4504
2015/7/7 3:00,16.399934,76448,9495,73.0904
2015/7/7 4:00,16.744872,76513,9273,72.460396
2015/7/7 5:00,19.227916,79576,9457,72.0104
2015/7/7 6:00,22.296154,85142,9855,72.640396
2015/7/7 7:00,23.549601,91716,10880,74.2604
2015/7/7 8:00,24.714166,97596,11983,76.780396
2015/7/7 9:00,27.579357,103089,13081,79.210396
2015/7/7 10:00,29.535406,108588,13957,81.0104
2015/7/7 11:00,31.964665,113379,14919,82.5404
2015/7/7 12:00,31.193782,117519,15647,84.3404
2015/7/7 13:00,37.554514,121140,16282,85.3304
2015/7/7 14:00,39.091005,123556,16981,83.8004
2015/7/7 15:00,42.913783,125070,17471,84.6104
2015/7/7 16:00,45.357201,125852,17787,85.5104
2015/7/7 17:00,38.684738,124991,17913,84.4304
2015/7/7 18:00,30.915729,121911,17801,83.3504
2015/7/7 19:00,29.445759,117675,17305,81.5504
2015/7/7 20:00,30.034191,114523,16664,79.3004
2015/7/7 21:00,28.74371,111746,16184,77.7704
2015/7/7 22:00,25.142057,104268,15762,76.420395
2015/7/7 23:00,23.372263,95149,14539,75.4304
2015/7/8 0:00,20.100094,87191,12175,74.8004
2015/7/8 1:00,17.559506,82008,11312,74.6204
2015/7/8 2:00,14.873565,78604,10744,75.0704
2015/7/8 3:00,13.211143,76601,10402,74.8004
2015/7/8 4:00,13.687514,76741,10123,74.3504
2015/7/8 5:00,16.931367,79629,10067,73.9904
2015/7/8 6:00,19.866222,84956,10219,74.8004
2015/7/8 7:00,20.246841,90944,10814,77.140396
2015/7/8 8:00,22.093539,96113,11266,79.9304
2015/7/8 9:00,22.337001,100700,11589,82.630394
2015/7/8 10:00,23.734551,105015,11763,84.3404
2015/7/8 11:00,23.897733,108612,12147,86.8604
2015/7/8 12:00,24.51519,111321,12311,88.48039
2015/7/8 13:00,26.937932,113462,12423,84.6104
2015/7/8 14:00,26.88886,114692,12509,87.130394
2015/7/8 15:00,26.782681,115139,12598,84.1604
2015/7/8 16:00,25.157066,115028,12615,82.2704
2015/7/8 17:00,23.588175,114095,12488,81.5504
2015/7/8 18:00,23.791458,111423,12277,81.280396
2015/7/8 19:00,23.350409,108031,11883,80.2004
2015/7/8 20:00,24.077624,105823,11522,78.130394
2015/7/8 21:00,24.153312,103898,11574,76.5104
2015/7/8 22:00,21.588466,97337,11397,75.4304
2015/7/8 23:00,20.932182,89192,10516,74.3504
2015/7/9 0:00,20.632384,83671,9442,73.0904
2015/7/9 1:00,20.099671,78860,8883,72.1904
2015/7/9 2:00,17.255223,75819,8461,72.3704
2015/7/9 3:00,15.535465,74232,8304,72.280396
2015/7/9 4:00,15.63965,74433,8184,72.280396
2015/7/9 5:00,18.884721,77507,8334,72.1904
2015/7/9 6:00,20.806064,82672,8770,70.9304
2015/7/9 7:00,21.315763,88698,9440,69.9404
2015/7/9 8:00,22.166448,94222,10278,71.0204
2015/7/9 9:00,23.650061,99115,10856,73.3604
2015/7/9 10:00,24.132811,103894,11167,78.130394
2015/7/9 11:00,27.14315,107924,11535,81.9104
2015/7/9 12:00,27.584658,111252,11815,83.3504
2015/7/9 13:00,30.052077,114322,11991,84.880394
2015/7/9 14:00,31.618835,116573,12150,80.8304
2015/7/9 15:00,33.428489,118264,12158,83.3504
2015/7/9 16:00,35.243981,119135,12121,84.3404
2015/7/9 17:00,33.013598,118618,12041,84.4304
2015/7/9 18:00,28.971121,115823,11875,82.7204
2015/7/9 19:00,27.535605,111858,11509,80.4704
2015/7/9 20:00,27.705576,108941,11298,78.4904
2015/7/9 21:00,27.166834,106812,11298,78.130394
2015/7/9 22:00,23.037439,100032,11087,77.7704
2015/7/9 23:00,21.651236,91688,10339,76.8704
2015/7/10 0:00,21.663892,85544,9461,75.9704
2015/7/10 1:00,19.84047,80245,8983,74.98039
2015/7/10 2:00,16.270192,76811,8626,72.640396
2015/7/10 3:00,15.1452,74835,8363,70.5704
2015/7/10 4:00,15.602574,74798,8316,68.6804
2015/7/10 5:00,17.893377,77377,8456,67.1504
2015/7/10 6:00,21.616717,82105,8938,66.9704
2015/7/10 7:00,21.315184,87799,9683,67.960396
2015/7/10 8:00,22.428229,93202,10494,70.030396
2015/7/10 9:00,23.748299,98339,10961,73.0904
2015/7/10 10:00,25.577156,103251,11364,76.2404
2015/7/10 11:00,27.706662,107188,11689,79.210396
2015/7/10 12:00,28.827519,110416,11901,81.5504
2015/7/10 13:00,31.605603,113295,12077,83.3504
2015/7/10 14:00,34.018627,115423,12174,80.560394
2015/7/10 15:00,37.542437,116756,12263,81.640396
2015/7/10 16:00,39.711149,117249,12219,82.4504
2015/7/10 17:00,37.776997,116099,12153,82.4504
2015/7/10 18:00,29.234824,112520,11973,81.640396
2015/7/10 19:00,28.106534,108110,11624,79.390396
2015/7/10 20:00,27.039509,104875,11370,76.1504
2015/7/10 21:00,26.459774,102788,11416,73.9904
2015/7/10 22:00,22.85154,97088,11282,73.3604
2015/7/10 23:00,21.683978,89445,10638,72.460396
2015/7/11 0:00,22.385646,81562,10040,71.2904
2015/7/11 1:00,21.459949,76549,9324,70.48039
2015/7/11 2:00,20.215372,73118,8888,69.7604
2015/7/11 3:00,18.856895,70874,8646,69.2204
2015/7/11 4:00,17.967337,69843,8505,68.7704
2015/7/11 5:00,18.529819,69843,8611,67.960396
2015/7/11 6:00,18.117226,70387,9003,68.140396
2015/7/11 7:00,20.255365,73781,9729,70.48039
2015/7/11 8:00,22.626716,79903,10744,73.7204
2015/7/11 9:00,23.234499,86285,11215,76.780396
2015/7/11 10:00,25.700998,92022,11784,79.7504
2015/7/11 11:00,27.478004,96495,12325,81.9104
2015/7/11 12:00,28.428816,100127,12740,83.3504
2015/7/11 13:00,29.945526,102882,13029,84.250404
2015/7/11 14:00,29.811988,105086,13357,83.0804
2015/7/11 15:00,31.36823,106849,13524,83.530396
2015/7/11 16:00,33.078935,107929,13566,83.4404
2015/7/11 17:00,32.920355,107729,13544,83.3504
2015/7/11 18:00,29.310998,105489,13345,82.1804
2015/7/11 19:00,28.225478,101975,12873,79.7504
2015/7/11 20:00,27.525739,99058,12407,76.780396
2015/7/11 21:00,26.697785,97369,12215,74.6204
2015/7/11 22:00,23.338836,92553,11977,72.8204
2015/7/11 23:00,22.301703,85839,11193,71.4704
2015/7/12 0:00,22.217644,79729,10682,70.210396
2015/7/12 1:00,19.971349,74798,9826,69.310394
2015/7/12 2:00,18.111153,71482,9315,68.9504
2015/7/12 3:00,15.122721,69157,8867,68.6804
2015/7/12 4:00,12.279666,67952,8670,69.310394
2015/7/12 5:00,11.876794,67446,8597,68.9504
2015/7/12 6:00,11.72708,67183,8604,69.4004
2015/7/12 7:00,16.803013,69989,8761,73.4504
2015/7/12 8:00,21.146066,76212,9586,77.23039
2015/7/12 9:00,23.127797,83282,10206,80.4704
2015/7/12 10:00,26.049578,89814,11025,82.810394
2015/7/12 11:00,28.099979,95688,11667,84.3404
2015/7/12 12:00,30.805865,100792,12144,85.6004
2015/7/12 13:00,35.671549,104873,12429,86.4104
2015/7/12 14:00,37.485326,108038,12569,84.5204
2015/7/12 15:00,39.909717,110742,12669,84.7004
2015/7/12 16:00,43.55055,112867,12764,84.250404
2015/7/12 17:00,43.570716,113615,12785,83.170395
2015/7/12 18:00,37.956158,112003,12657,81.280396
2015/7/12 19:00,32.316576,108902,12290,79.3004
2015/7/12 20:00,31.826338,106374,11925,77.23039
2015/7/12 21:00,32.882695,104418,11836,75.7904
2015/7/12 22:00,26.036624,98716,11704,74.530396
2015/7/12 23:00,23.787823,91211,11059,73.3604
2015/7/13 0:00,22.238737,82742,10381,72.0104
2015/7/13 1:00,21.783572,78052,9775,71.0204
2015/7/13 2:00,21.012506,75138,9281,70.48039
2015/7/13 3:00,19.453051,73560,8938,69.8504
2015/7/13 4:00,19.956894,73900,8679,68.9504
2015/7/13 5:00,21.403561,76885,8750,68.3204
2015/7/13 6:00,22.181569,82048,8513,69.310394
2015/7/13 7:00,23.817511,88297,8507,73.2704
2015/7/13 8:00,26.725708,94274,8833,76.3304
2015/7/13 9:00,29.580585,99848,9418,79.7504
2015/7/13 10:00,31.23737,105521,10354,82.0904
2015/7/13 11:00,34.455949,110361,10965,83.2604
2015/7/13 12:00,35.568722,114464,11576,84.7904
2015/7/13 13:00,40.305574,118082,12177,85.6004
2015/7/13 14:00,45.416891,120462,12644,84.3404
2015/7/13 15:00,48.200976,122155,12993,84.250404
2015/7/13 16:00,50.202974,123153,13381,84.1604
2015/7/13 17:00,47.395864,122960,13751,82.7204
2015/7/13 18:00,38.043685,120354,13912,80.7404
2015/7/13 19:00,36.453609,116359,13650,78.130394
2015/7/13 20:00,37.624581,113215,13283,75.2504
2015/7/13 21:00,35.847956,110354,13128,73.1804
2015/7/13 22:00,28.628602,102961,12836,71.920395
2015/7/13 23:00,25.469874,94072,11996,71.1104
2015/7/14 0:00,23.622102,86913,11786,70.3004
2015/7/14 1:00,22.812851,81668,11042,69.9404
2015/7/14 2:00,22.09724,78287,10532,70.9304
2015/7/14 3:00,21.356982,76342,10133,70.5704
2015/7/14 4:00,21.417634,76430,9982,70.3004
2015/7/14 5:00,22.839886,79554,10153,70.6604
2015/7/14 6:00,23.604293,85185,10701,70.8404
2015/7/14 7:00,25.305912,91446,11759,71.560394
2015/7/14 8:00,27.683334,96999,12536,71.920395
2015/7/14 9:00,29.641826,102354,12893,72.3704
2015/7/14 10:00,38.727829,107744,13251,73.9004
2015/7/14 11:00,37.543421,112481,14273,76.060394
2015/7/14 12:00,38.719409,116433,15157,78.8504
2015/7/14 13:00,42.767014,119801,15917,81.9104
2015/7/14 14:00,47.38849,121855,16628,82.3604
2015/7/14 15:00,51.375095,122835,17089,83.6204
2015/7/14 16:00,54.63998,123119,17313,84.250404
2015/7/14 17:00,45.846671,122076,17393,83.890396
